,Label ID,Num Annotations,Num Images,Source ID
31,3008,77,36,s6843
32,3011,709,100,s6843
33,6911,5427,150,s6843
0,58,2,2,s6844
1,59,1011,125,s6844
2,60,16,10,s6844
3,61,17,14,s6844
4,62,102,50,s6844
5,63,11,6,s6844
6,65,1,1,s6844
7,66,31,19,s6844
8,67,1,1,s6844
9,68,23,12,s6844
10,69,28,22,s6844
11,70,172,67,s6844
12,72,21,17,s6844
13,73,143,54,s6844
14,79,76,13,s6844
15,80,44,20,s6844
16,99,31,21,s6844
17,115,28,19,s6844
18,116,19,12,s6844
19,117,43,23,s6844
20,137,43,22,s6844
21,150,141,41,s6844
22,185,78,38,s6844
23,189,40,25,s6844
24,192,4,4,s6844
25,199,3,2,s6844
26,200,7,5,s6844
27,201,1,1,s6844
28,554,11,6,s6844
29,623,27,14,s6844
30,760,17,15,s6844
31,3008,116,47,s6844
32,3011,210,53,s6844
33,3514,1,1,s6844
34,6911,4981,149,s6844
0,59,287,45,s6845
1,60,13,4,s6845
2,61,10,7,s6845
3,62,17,14,s6845
4,63,5,5,s6845
5,65,4,4,s6845
6,66,14,12,s6845
7,67,1,1,s6845
8,68,4,3,s6845
9,69,6,5,s6845
10,70,204,81,s6845
11,71,54,10,s6845
12,72,2,2,s6845
13,73,66,28,s6845
14,79,29,17,s6845
15,80,16,7,s6845
16,99,9,5,s6845
17,115,14,13,s6845
18,116,11,7,s6845
19,117,27,19,s6845
20,150,52,15,s6845
21,185,13,6,s6845
22,189,15,8,s6845
23,192,6,3,s6845
24,199,183,19,s6845
25,200,13,2,s6845
26,201,1,1,s6845
27,554,20,9,s6845
28,623,4,2,s6845
29,760,8,7,s6845
30,3008,412,89,s6845
31,3011,222,58,s6845
32,6911,5758,150,s6845
0,58,1,1,s6846
1,59,657,105,s6846
2,60,15,10,s6846
3,61,17,13,s6846
4,62,37,22,s6846
5,63,14,13,s6846
6,65,9,9,s6846
7,66,17,15,s6846
8,67,10,9,s6846
9,68,3,3,s6846
10,69,15,13,s6846
11,70,222,83,s6846
12,71,33,8,s6846
13,72,30,21,s6846
14,73,174,56,s6846
15,79,68,34,s6846
16,80,22,10,s6846
17,99,5,3,s6846
18,115,42,16,s6846
19,116,13,8,s6846
20,117,76,46,s6846
21,137,2,2,s6846
22,150,9,8,s6846
23,185,22,11,s6846
24,189,5,5,s6846
25,190,1,1,s6846
26,192,24,9,s6846
27,199,39,11,s6846
28,201,27,13,s6846
29,554,2,2,s6846
30,623,6,3,s6846
31,760,16,12,s6846
32,3008,149,46,s6846
33,3011,141,48,s6846
34,6911,5577,150,s6846
0,82,176,25,s6848
1,84,237,25,s6848
2,101,24,8,s6848
3,140,12,5,s6848
4,147,16,12,s6848
5,1772,18,4,s6848
6,3175,19,8,s6848
7,4145,1,1,s6848
8,5670,1,1,s6848
9,6042,14,8,s6848
10,6595,1,1,s6848
11,6733,1,1,s6848
0,59,5,1,s6850
1,73,10,1,s6850
2,74,1,1,s6850
3,82,24,7,s6850
4,84,68,3,s6850
5,91,2,2,s6850
6,95,700,12,s6850
7,101,4,2,s6850
8,102,2,1,s6850
9,105,7,4,s6850
10,106,158,3,s6850
11,119,1,1,s6850
12,463,1,1,s6850
13,793,27,5,s6850
14,1049,3,2,s6850
15,1265,5,2,s6850
16,1457,7,3,s6850
17,1638,1,1,s6850
18,2230,3,3,s6850
19,2490,2,1,s6850
20,2619,50,7,s6850
21,3299,3,1,s6850
22,3328,20,2,s6850
23,3514,18,2,s6850
24,3525,57,8,s6850
25,3603,93,11,s6850
26,4451,9,5,s6850
27,4964,34,8,s6850
28,6013,21,5,s6850
29,6739,1,1,s6850
30,6740,2,1,s6850
31,9226,11,5,s6850
32,9455,50,7,s6850
0,59,3,1,s6854
1,70,1,1,s6854
2,73,3,1,s6854
3,74,7,2,s6854
4,84,12,2,s6854
5,115,2,1,s6854
6,117,3,1,s6854
7,147,2,1,s6854
8,194,1,1,s6854
9,222,1,1,s6854
10,1457,18,2,s6854
11,2513,47,2,s6854
0,58,83,72,s6855
1,59,14868,2105,s6855
2,60,405,204,s6855
3,61,192,131,s6855
4,63,311,231,s6855
5,64,41,22,s6855
6,65,40,33,s6855
7,66,624,388,s6855
8,67,78,57,s6855
9,68,323,151,s6855
10,69,497,375,s6855
11,70,4090,1466,s6855
12,71,166,67,s6855
13,72,893,391,s6855
14,73,2445,993,s6855
15,74,4078,1094,s6855
16,75,4,4,s6855
17,77,4,3,s6855
18,79,1210,399,s6855
19,80,914,390,s6855
20,84,4332,749,s6855
21,99,513,205,s6855
22,105,7826,1790,s6855
23,115,617,353,s6855
24,116,439,214,s6855
25,117,1134,639,s6855
26,130,31,6,s6855
27,137,564,218,s6855
28,147,1656,718,s6855
29,150,2464,602,s6855
30,164,201,34,s6855
31,185,1133,570,s6855
32,189,512,314,s6855
33,190,54,29,s6855
34,192,147,64,s6855
35,193,9,7,s6855
36,194,181,82,s6855
37,196,102,38,s6855
38,199,550,132,s6855
39,200,116,66,s6855
40,201,239,98,s6855
41,222,2848,1475,s6855
42,228,44,34,s6855
43,416,144,48,s6855
44,554,262,145,s6855
45,594,5,2,s6855
46,607,3,2,s6855
47,608,5,4,s6855
48,623,279,150,s6855
49,633,1,1,s6855
50,760,210,177,s6855
51,1457,4093,876,s6855
52,1614,7,7,s6855
53,1798,16,10,s6855
54,1827,82,54,s6855
55,2037,2,2,s6855
56,2427,6,1,s6855
57,2483,55,19,s6855
58,2513,77548,2927,s6855
59,2545,15,10,s6855
60,2609,36,28,s6855
61,3011,5483,1145,s6855
62,3127,1,1,s6855
63,3461,16,1,s6855
64,3531,7,5,s6855
65,3954,9,6,s6855
66,4709,1443,730,s6855
67,5670,87,48,s6855
68,7259,19,12,s6855
69,7880,88,55,s6855
0,82,202,43,s6856
1,95,127,40,s6856
2,220,13,10,s6856
3,222,14,12,s6856
4,401,4,4,s6856
5,408,1,1,s6856
6,423,5,4,s6856
7,425,1,1,s6856
8,428,1,1,s6856
9,430,9,6,s6856
10,482,1,1,s6856
11,488,1,1,s6856
12,682,4,1,s6856
13,1001,5,4,s6856
14,1012,2,1,s6856
15,1014,1,1,s6856
16,1134,5,4,s6856
17,1256,2,2,s6856
18,1717,10,9,s6856
19,1724,1,1,s6856
20,1869,306,44,s6856
21,1908,18,15,s6856
22,2026,59,24,s6856
23,3677,14,9,s6856
24,4573,1,1,s6856
25,5413,1,1,s6856
26,6861,1,1,s6856
27,10491,7,2,s6856
0,82,180,47,s6857
1,95,99,29,s6857
2,220,120,39,s6857
3,222,28,20,s6857
4,408,13,4,s6857
5,423,1,1,s6857
6,482,1,1,s6857
7,747,1,1,s6857
8,1257,2,1,s6857
9,1591,2,1,s6857
10,1791,2,1,s6857
11,1908,63,25,s6857
12,2026,283,51,s6857
13,2122,17,15,s6857
14,3677,4,4,s6857
0,80,10131,1142,s6864
1,81,1795,455,s6864
2,82,755,332,s6864
3,84,1380,219,s6864
4,91,19306,2105,s6864
5,92,1716,454,s6864
6,101,541,371,s6864
7,102,1115,589,s6864
8,105,2066,521,s6864
9,515,37275,2550,s6864
10,982,75,21,s6864
11,1457,819,209,s6864
12,2546,604,465,s6864
13,5244,602,201,s6864
0,79,3,1,s6865
1,1187,5,1,s6865
2,1777,2,1,s6865
0,184,39824,2871,s6867
1,6911,107076,2937,s6867
0,58,83,72,s6868
1,59,14870,2105,s6868
2,60,405,204,s6868
3,61,192,131,s6868
4,62,1443,730,s6868
5,63,311,231,s6868
6,64,41,22,s6868
7,65,40,33,s6868
8,66,624,388,s6868
9,67,78,57,s6868
10,68,323,151,s6868
11,69,496,374,s6868
12,70,4090,1466,s6868
13,71,166,67,s6868
14,72,893,391,s6868
15,73,2441,993,s6868
16,75,4,4,s6868
17,77,4,3,s6868
18,79,1210,399,s6868
19,80,914,390,s6868
20,99,513,205,s6868
21,115,617,353,s6868
22,116,439,214,s6868
23,117,1136,641,s6868
24,130,31,6,s6868
25,137,564,218,s6868
26,150,2465,602,s6868
27,164,201,34,s6868
28,185,1133,570,s6868
29,189,510,314,s6868
30,190,54,29,s6868
31,192,147,64,s6868
32,193,9,7,s6868
33,194,181,82,s6868
34,196,102,38,s6868
35,199,550,132,s6868
36,200,116,66,s6868
37,201,239,98,s6868
38,554,262,145,s6868
39,594,5,2,s6868
40,607,3,2,s6868
41,608,5,4,s6868
42,623,279,150,s6868
43,760,210,177,s6868
44,1614,7,7,s6868
45,1802,144,48,s6868
46,2037,2,2,s6868
47,3008,4078,1094,s6868
48,3011,5484,1146,s6868
49,3514,37,29,s6868
50,6911,98725,2937,s6868
51,7652,24,7,s6868
0,1125,30,1,s6873
1,3438,2440,194,s6873
2,3810,1756,194,s6873
3,10582,1834,193,s6873
0,82,2,2,s6875
1,84,151,32,s6875
2,101,9,7,s6875
3,147,19,14,s6875
4,474,6,5,s6875
5,1191,8,5,s6875
6,1772,23,7,s6875
7,3175,261,40,s6875
8,3619,7,3,s6875
9,6042,33,8,s6875
10,8080,1,1,s6875
0,84,204,33,s6876
1,101,4,3,s6876
2,147,17,11,s6876
3,474,12,6,s6876
4,1191,4,4,s6876
5,1369,32,9,s6876
6,1772,28,5,s6876
7,3175,183,33,s6876
8,3619,1,1,s6876
9,4145,1,1,s6876
10,6042,34,9,s6876
0,74,3,1,s6877
1,84,70,17,s6877
2,101,3,1,s6877
3,147,16,10,s6877
4,474,9,4,s6877
5,1191,4,2,s6877
6,1369,85,19,s6877
7,1378,4,3,s6877
8,1772,15,8,s6877
9,1829,1,1,s6877
10,3175,269,40,s6877
11,6042,39,11,s6877
12,9331,2,1,s6877
0,74,1,1,s6878
1,101,2,2,s6878
2,105,30,7,s6878
3,113,11,6,s6878
4,140,1,1,s6878
5,147,1,1,s6878
6,474,1,1,s6878
7,687,15,10,s6878
8,1368,3,2,s6878
9,1369,19,7,s6878
10,1772,35,10,s6878
11,2659,5,5,s6878
12,3175,388,40,s6878
13,4145,4,3,s6878
14,5670,4,3,s6878
0,101,3,3,s6879
1,105,7,7,s6879
2,113,15,11,s6879
3,140,6,5,s6879
4,147,5,4,s6879
5,342,1,1,s6879
6,687,8,4,s6879
7,1191,1,1,s6879
8,1369,30,15,s6879
9,1772,20,7,s6879
10,2659,7,4,s6879
11,3175,403,40,s6879
12,4145,6,5,s6879
13,5670,7,4,s6879
14,6095,1,1,s6879
0,113,7,7,s6880
1,140,4,3,s6880
2,147,2,2,s6880
3,474,7,5,s6880
4,687,6,4,s6880
5,1191,2,1,s6880
6,1369,30,14,s6880
7,1772,24,17,s6880
8,2659,7,6,s6880
9,2962,6,2,s6880
10,3175,416,40,s6880
11,5670,8,6,s6880
12,6095,1,1,s6880
0,113,12,11,s6881
1,140,3,2,s6881
2,147,2,2,s6881
3,474,9,6,s6881
4,1191,2,1,s6881
5,1369,26,12,s6881
6,1772,21,13,s6881
7,2659,12,9,s6881
8,2962,1,1,s6881
9,3175,420,40,s6881
10,5670,11,7,s6881
11,6095,1,1,s6881
0,82,73,20,s6882
1,84,326,34,s6882
2,95,3,2,s6882
3,101,9,3,s6882
4,140,20,6,s6882
5,147,10,5,s6882
6,1191,3,3,s6882
7,1771,3,1,s6882
8,1772,6,4,s6882
9,3175,7,4,s6882
10,3619,1,1,s6882
11,4777,1,1,s6882
12,6042,54,14,s6882
13,9358,4,1,s6882
0,101,2,2,s6883
1,113,144,35,s6883
2,140,5,3,s6883
3,342,4,3,s6883
4,687,9,5,s6883
5,1191,1,1,s6883
6,1368,5,2,s6883
7,1372,1,1,s6883
8,1381,4,3,s6883
9,1772,43,11,s6883
10,3175,296,40,s6883
11,4015,4,3,s6883
12,6095,1,1,s6883
13,9331,1,1,s6883
0,101,2,2,s6884
1,113,137,29,s6884
2,342,8,7,s6884
3,353,1,1,s6884
4,395,12,4,s6884
5,687,16,9,s6884
6,1368,1,1,s6884
7,1372,1,1,s6884
8,1381,5,1,s6884
9,1772,21,4,s6884
10,1788,1,1,s6884
11,3175,311,39,s6884
12,4015,3,3,s6884
13,9331,1,1,s6884
0,101,2,2,s6885
1,105,8,3,s6885
2,113,90,24,s6885
3,147,1,1,s6885
4,342,4,2,s6885
5,687,28,16,s6885
6,1191,2,2,s6885
7,1368,13,4,s6885
8,1381,1,1,s6885
9,1772,14,6,s6885
10,2659,21,11,s6885
11,3175,331,40,s6885
12,4015,4,3,s6885
13,6042,1,1,s6885
0,101,14,7,s6886
1,113,52,18,s6886
2,216,3,2,s6886
3,395,6,3,s6886
4,687,5,3,s6886
5,1191,4,1,s6886
6,1369,14,6,s6886
7,1381,3,2,s6886
8,1772,34,12,s6886
9,2659,10,5,s6886
10,3175,366,40,s6886
11,4015,1,1,s6886
12,4145,2,2,s6886
13,4917,6,3,s6886
0,84,2,2,s6887
1,101,5,5,s6887
2,147,1,1,s6887
3,474,1,1,s6887
4,687,108,37,s6887
5,1369,18,10,s6887
6,2659,1,1,s6887
7,2962,10,6,s6887
8,3175,361,40,s6887
9,5670,11,6,s6887
10,6095,2,2,s6887
0,101,2,2,s6888
1,105,3,2,s6888
2,147,1,1,s6888
3,474,2,1,s6888
4,687,150,37,s6888
5,1369,48,15,s6888
6,1370,1,1,s6888
7,1772,3,1,s6888
8,2659,1,1,s6888
9,2962,2,1,s6888
10,3175,292,39,s6888
11,4145,2,1,s6888
12,4916,4,2,s6888
13,5670,6,4,s6888
14,6095,1,1,s6888
15,9691,2,2,s6888
0,74,2,1,s6889
1,101,4,4,s6889
2,105,2,2,s6889
3,474,2,1,s6889
4,687,195,38,s6889
5,1369,37,6,s6889
6,1370,1,1,s6889
7,2962,18,8,s6889
8,3175,248,39,s6889
9,4145,1,1,s6889
10,5670,2,2,s6889
11,6788,7,4,s6889
12,9691,1,1,s6889
0,84,6,3,s6890
1,101,1,1,s6890
2,105,1,1,s6890
3,111,1,1,s6890
4,147,5,2,s6890
5,474,1,1,s6890
6,687,202,38,s6890
7,1369,47,9,s6890
8,2659,2,2,s6890
9,2962,7,4,s6890
10,3175,241,40,s6890
11,5670,6,2,s6890
0,80,2,2,s6892
1,103,89,32,s6892
2,105,461,98,s6892
3,239,376,94,s6892
4,242,36,15,s6892
5,460,10,10,s6892
6,515,794,112,s6892
7,4573,1799,119,s6892
8,4961,33,20,s6892
0,59,837,36,s6894
1,60,1,1,s6894
2,63,70,9,s6894
3,70,3,3,s6894
4,73,7,6,s6894
5,82,1042,49,s6894
6,84,3,1,s6894
7,99,2,1,s6894
8,101,140,40,s6894
9,200,7,2,s6894
10,403,25,12,s6894
11,504,12,8,s6894
12,532,344,46,s6894
13,554,2,2,s6894
14,760,2,2,s6894
15,2053,1,1,s6894
16,4817,2,2,s6894
0,1269,3,2,s6895
1,1271,5,5,s6895
2,1283,3,3,s6895
3,1294,7,7,s6895
4,1302,1,1,s6895
5,1306,3,2,s6895
6,1327,18,17,s6895
7,1337,51,32,s6895
8,1340,123,46,s6895
9,1342,1,1,s6895
10,1347,12,6,s6895
11,1348,238,49,s6895
12,1349,2,2,s6895
13,1350,1,1,s6895
14,1351,5,5,s6895
15,1352,11,11,s6895
16,1353,13,11,s6895
17,1354,3,3,s6895
0,82,170,32,s6897
1,84,191,33,s6897
2,95,21,11,s6897
3,101,7,2,s6897
4,111,4,2,s6897
5,140,30,15,s6897
6,147,32,18,s6897
7,1191,3,3,s6897
8,3175,12,8,s6897
9,4015,1,1,s6897
10,4145,2,1,s6897
11,6042,47,15,s6897
0,82,165,30,s6899
1,84,160,19,s6899
2,95,32,14,s6899
3,101,11,6,s6899
4,111,8,4,s6899
5,140,25,12,s6899
6,147,27,11,s6899
7,474,3,2,s6899
8,687,5,2,s6899
9,1191,2,2,s6899
10,1772,5,1,s6899
11,3175,16,11,s6899
12,6042,61,15,s6899
0,81,220,52,s69
1,84,2292,98,s69
2,91,118,26,s69
3,103,404,72,s69
4,105,966,74,s69
0,81,541,65,s6907
1,82,1295,117,s6907
2,84,507,72,s6907
3,101,7,6,s6907
4,124,27,10,s6907
5,131,11,7,s6907
6,184,11,9,s6907
7,438,3,1,s6907
8,442,1,1,s6907
9,444,11,4,s6907
10,446,45,16,s6907
11,450,2,2,s6907
12,515,1,1,s6907
13,1647,17,9,s6907
14,1933,1,1,s6907
15,1980,3,2,s6907
16,2185,5,2,s6907
17,3624,637,87,s6907
0,82,700,22,s6911
1,84,54,10,s6911
2,89,87,14,s6911
3,101,25,10,s6911
4,124,27,8,s6911
5,438,14,5,s6911
6,439,9,3,s6911
7,441,1,1,s6911
8,442,1,1,s6911
9,444,20,8,s6911
10,515,1,1,s6911
11,1126,3,3,s6911
12,1323,1,1,s6911
13,1324,3,3,s6911
14,1397,1,1,s6911
15,1647,5,4,s6911
16,1827,100,21,s6911
17,2779,48,14,s6911
0,82,124,33,s6917
1,84,9,7,s6917
2,95,6,5,s6917
3,101,62,21,s6917
4,140,38,18,s6917
5,147,31,18,s6917
6,342,1,1,s6917
7,395,1,1,s6917
8,474,1,1,s6917
9,1369,8,2,s6917
10,1374,2,1,s6917
11,1771,6,1,s6917
12,1772,127,29,s6917
13,1829,2,1,s6917
14,3175,31,16,s6917
15,4015,1,1,s6917
16,4145,5,5,s6917
17,4777,1,1,s6917
18,4822,1,1,s6917
19,6042,63,19,s6917
0,58,1,1,s6918
1,59,229,37,s6918
2,60,3,2,s6918
3,61,2,2,s6918
4,63,4,4,s6918
5,66,12,7,s6918
6,67,1,1,s6918
7,68,5,4,s6918
8,69,5,5,s6918
9,70,61,25,s6918
10,71,11,2,s6918
11,72,10,5,s6918
12,73,47,15,s6918
13,74,78,19,s6918
14,79,44,10,s6918
15,80,20,8,s6918
16,84,25,6,s6918
17,99,5,4,s6918
18,105,123,27,s6918
19,115,12,5,s6918
20,116,5,2,s6918
21,117,8,5,s6918
22,137,4,1,s6918
23,147,16,10,s6918
24,150,51,10,s6918
25,164,23,1,s6918
26,185,28,12,s6918
27,189,15,9,s6918
28,190,2,1,s6918
29,194,17,2,s6918
30,199,6,4,s6918
31,200,1,1,s6918
32,201,1,1,s6918
33,222,38,23,s6918
34,228,1,1,s6918
35,554,3,2,s6918
36,623,2,1,s6918
37,760,4,3,s6918
38,1457,24,9,s6918
39,1614,1,1,s6918
40,1827,1,1,s6918
41,2513,1119,44,s6918
42,2609,2,2,s6918
43,3011,107,21,s6918
44,4709,15,9,s6918
45,5670,2,2,s6918
46,7259,4,1,s6918
47,7880,2,2,s6918
0,58,2,2,s6919
1,59,429,65,s6919
2,60,10,8,s6919
3,61,11,4,s6919
4,63,13,9,s6919
5,64,1,1,s6919
6,66,28,15,s6919
7,67,1,1,s6919
8,68,34,5,s6919
9,69,16,15,s6919
10,70,91,39,s6919
11,71,2,1,s6919
12,72,54,8,s6919
13,73,47,24,s6919
14,74,53,25,s6919
15,79,57,18,s6919
16,80,12,9,s6919
17,84,197,21,s6919
18,99,15,5,s6919
19,105,292,61,s6919
20,115,21,11,s6919
21,116,21,9,s6919
22,117,41,19,s6919
23,137,9,5,s6919
24,147,79,25,s6919
25,150,79,19,s6919
26,164,1,1,s6919
27,185,14,9,s6919
28,189,34,12,s6919
29,190,2,2,s6919
30,192,1,1,s6919
31,193,2,1,s6919
32,194,1,1,s6919
33,196,12,3,s6919
34,199,64,5,s6919
35,200,2,1,s6919
36,201,1,1,s6919
37,222,90,46,s6919
38,416,5,3,s6919
39,554,4,4,s6919
40,623,3,2,s6919
41,760,4,4,s6919
42,1457,123,38,s6919
43,1798,1,1,s6919
44,1827,1,1,s6919
45,2513,2211,86,s6919
46,2609,4,2,s6919
47,3011,144,37,s6919
48,3954,3,2,s6919
49,4709,50,23,s6919
50,7259,3,1,s6919
51,7880,5,2,s6919
0,58,6,6,s6920
1,59,1072,136,s6920
2,60,29,15,s6920
3,61,14,8,s6920
4,63,11,8,s6920
5,64,4,2,s6920
6,65,1,1,s6920
7,66,36,25,s6920
8,67,2,2,s6920
9,68,38,14,s6920
10,69,20,15,s6920
11,70,269,88,s6920
12,71,27,4,s6920
13,72,70,30,s6920
14,73,158,56,s6920
15,74,204,60,s6920
16,79,70,20,s6920
17,80,35,18,s6920
18,84,181,48,s6920
19,99,14,9,s6920
20,105,449,114,s6920
21,115,26,16,s6920
22,116,20,11,s6920
23,117,72,40,s6920
24,130,1,1,s6920
25,137,29,9,s6920
26,147,100,43,s6920
27,150,155,41,s6920
28,164,1,1,s6920
29,185,74,37,s6920
30,189,33,18,s6920
31,190,6,2,s6920
32,192,5,3,s6920
33,194,20,5,s6920
34,196,2,1,s6920
35,199,82,8,s6920
36,200,4,2,s6920
37,201,17,6,s6920
38,222,147,83,s6920
39,228,1,1,s6920
40,416,6,2,s6920
41,554,23,9,s6920
42,623,9,6,s6920
43,760,14,10,s6920
44,1457,265,50,s6920
45,1798,2,1,s6920
46,1827,5,3,s6920
47,2483,10,4,s6920
48,2513,4600,177,s6920
49,2545,1,1,s6920
50,2609,1,1,s6920
51,3011,310,67,s6920
52,4709,89,39,s6920
53,5670,7,4,s6920
54,7880,3,3,s6920
0,58,15,10,s6921
1,59,1841,263,s6921
2,60,46,25,s6921
3,61,13,12,s6921
4,63,45,33,s6921
5,64,5,3,s6921
6,65,9,7,s6921
7,66,84,54,s6921
8,67,11,10,s6921
9,68,46,25,s6921
10,69,57,41,s6921
11,70,456,181,s6921
12,71,20,10,s6921
13,72,71,35,s6921
14,73,312,118,s6921
15,74,561,129,s6921
16,79,215,52,s6921
17,80,159,52,s6921
18,84,598,96,s6921
19,99,73,25,s6921
20,105,1004,225,s6921
21,115,75,47,s6921
22,116,67,31,s6921
23,117,103,65,s6921
24,130,5,1,s6921
25,137,100,38,s6921
26,147,211,87,s6921
27,150,373,88,s6921
28,164,7,5,s6921
29,185,156,73,s6921
30,189,59,41,s6921
31,190,5,2,s6921
32,192,13,8,s6921
33,193,1,1,s6921
34,194,20,9,s6921
35,196,4,2,s6921
36,199,103,20,s6921
37,200,24,12,s6921
38,201,39,17,s6921
39,222,395,193,s6921
40,228,2,2,s6921
41,416,13,5,s6921
42,554,38,19,s6921
43,608,1,1,s6921
